rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-6359-org,   caleb, wiseman, 14, thomas hart street, wongon, ashgrove, 3083, vic, 19530608, 37, 07 37881264, 3111525, 4
rec-3976-org,   fraser, felstead, 5, cygnet crescent, , pallamallawa, 2750, vic, , , 04 35666470, 2629610, 0
rec-9391-org,   kristen, blake, 625, alberga street, , bonython, 6280, nsw, 19060811, 32, 04 02612291, 5344961, 7
rec-8146-dup-1, lucy, , 120, benjee p loce, , alice springs, 2710, vic, 19800928, 23, 07 18421451, 6094003, 5
rec-1316-org,   anna, zaneti, 15, bamir square, , hawthorn, 3060, sa, 19620318, 23, 03 32007640, 3241055, 7
rec-7637-org,   lily, wotton, 36, , brentwood vlge, geelong west, 2500, tas, 19900719, 37, 07 32980710, 7938795, 6
rec-5561-org,   isabella, bartel, 8, boolee street, , claymore, 2151, sa, 19630718, 28, 07 84284470, 8176554, 6
rec-325-org,   olivia, haack, 79, arkana street, , nambour, 5013, nsw, 19471210, 30, 08 92067944, 5643837, 9
rec-7289-org,   , blake, 7, tinderry circuit, , narrogin, 4551, nsw, 19361119, 29, 02 36210499, 4444366, 0
rec-6075-org,   georgia, froud, 14, mount vernon drive, compass adjuster hills, oxford park, 6009, nsw, 19111030, 21, 02 82090111, 6064845, 7
rec-2952-org,   kane, lund, 871, mugga way, rowethorpe, northgate, 6630, vic, 19580402, 26, 04 68034283, 1767051, 9
rec-8715-dup-2, isabella, greyn, 12, beaurepaire crescent, , port macpquarie, 2071, , 19831010, 24, 08 17498050, 2983156, 3
rec-2428-org,   ellorah, daily, 562, lewis luxton avenue, glenevie, jandowae, 4720, vic, 19440131, 27, 08 27744789, 8135956, 7
rec-6260-org,   brooke, naoum, 11, bootle place, , mansfield, 4655, nsw, 19951023, , 04 01406130, 4275579, 4
rec-7621-org,   abby, singleton, 82, lowrie street, magpie downs, kingston, 4107, qld, 19230903, 8, 03 03731847, 6568039, 8
rec-4707-org,   mia, reid, 1, undoolya street, karana homestead, terrey hills, 2444, nsw, 19490109, 20, 07 89849245, 6264452, 9
rec-6272-org,   jasper, hoffman, 67, casey crescent, rosetta village, camperdown, 6018, wa, 19430214, 8, , 2365795, 4
rec-9178-org,   emiily, browne, 13, nemarang crescent, , warrandyte, 7249, qld, 19881008, 22, 03 95435804, 7695282, 0
rec-61-org,   timothy, green, 13, de little circuit, noosa outlook, wickliffe, 4570, nsw, 19020922, 27, , 9109978, 1
rec-3653-org,   samuel, holme, 10, le souef crescent, warilei, marsfield, 3284, , 19321030, 35, 07 89987216, 8448113, 2
rec-6631-org,   stephanie, kang, 23, edmondson street, , west swan, 5109, nsw, 19730318, , 08 50639628, 2965198, 5
rec-1151-org,   liam, nguyen, 33, grimshaw street, , toronto, 4350, vic, 19250213, , 08 45599377, 8037443, 3
rec-6342-org,   naomi, gully, 227, blair place, , pymble, 4129, vic, 19130308, , 03 41113025, 6125431, 5
rec-8273-org,   alyssa, rothe, , jacka crescent, , kotara, 4107, vic, 19030906, , 08 85555420, 2944704, 7
rec-2372-dup-1, charlotte, rees, 88, sellwood street, peppercorn lodge, leichhahrdt, 2720, nsq, 19710902, 12, 08 32573202, 2333037, 5
rec-6186-dup-0, samyej, green, 19, babbage crescent, , margaret river, 3616, vic, , 32, 02 25513230, 6998678, 8
rec-9921-org,   amber, toker, 4, guinness place, , pooraka, 7018, , 19420603, 24, 03 73778740, 3571383, 9
rec-5791-org,   brianna, nguyen, 13, gatty street, , anglers paradise, 2705, vic, 19410614, , 03 31251211, 5165118, 3
rec-3600-dup-0, william, mayer, 8, mchugh street, , terrigal, 4702, vicg, 19420403, 96, 02 04597147, 2894044, 0
rec-73-org,   madeleine, green, 53, , , wantirna, 2170, nt, 19830604, 21, 08 70317355, 7712170, 8
rec-3803-org,   shannon, mazzone, 15, nerli place, , belmont, 3212, nsw, 19980507, , 02 38869719, 3236210, 2
rec-3884-org,   ruby, ferris, 20, allambee street, , tabulam, 6152, vic, 19620112, , 04 90654197, 4607101, 2
rec-2645-org,   kyle, george, 15, garrard street, castle pines, rosebud, 3331, vic, 19600119, 11, 07 39601795, 5118148, 4
rec-289-dup-0, joshua, bishop, 465, florence taylor street, alice downs, dromaona, 2232, , , 26, , 4586182, 9
rec-3674-org,   samantha, rothe, 34, james street, , cabramatta, 2263, vic, , 27, 08 41081183, 4428902, 7
rec-3737-org,   eleni, madigan, 20, leahy close, jalkaro, mitcham, 3166, nsw, 19090617, 36, 08 09338242, 5198234, 5
rec-5103-org,   chloe, neville, 4, carr crescent, , moama, 3629, , 19540220, 30, 08 41851080, 5592988, 1
rec-2140-org,   isabella, coleman, 24, willoughby crescent, , ovingham, 4077, , 19450217, 33, 08 55855582, 9446213, 5
rec-9897-org,   abby, white, 27, , the rookery, buddina, 2122, nsw, 19650325, 12, , 4425538, 8
rec-2488-org,   michaela, ryan, 25, arthaldo court, laureldale, salisbury, 2008, vic, 19480802, 26, 02 93276420, 2907980, 2
rec-5514-org,   gianni, white, 69, la perouse street, lakeview caravn park, chester hill, 3200, qld, 19420801, 29, 07 42120297, 7041717, 2
rec-4007-org,   lewis, benjamin, 12, wrenfordsley place, bowtells caravn park, willetton, 3875, vic, 19900317, 23, 07 71959496, 4380391, 9
rec-8680-dup-0, bissett, ruby, 64, mcmillan crescent, warwillah, holden hill, 2209, nsw, 19940821, 33, 03 96660932, 1465254, 9
rec-3806-org,   georgia, browne, 22, figg place, , bethania, 2603, vic, 19290529, 40, 08 40643879, 6246685, 2
rec-8898-org,   lushia, ryan, 4, guthridge crescent, loma, banyo, 2350, sa, 19050203, 32, 07 38735019, 1169621, 1
rec-831-org,   olivia, prestly, 84, gelane street, bullecourt, mayfield, 6537, nsw, 19100316, 27, 08 25460235, 2385042, 2
rec-4626-org,   erin, jolly, 129, barton highway, , joondalup, 3631, wa, 19310713, , 03 36361540, 6786029, 2
rec-2950-org,   emma, morrison, 5, evella court, , glenmore park, 2261, qld, 19900318, , , 3718201, 7
rec-7325-dup-0, zoe, morrison, 181, just loace, , burnside, 2234, nsw, , , 03 47159744, 6829911, 6
rec-193-org,   genevieve, chandler, 101, wambool street, , belmont north, 2445, qld, 19700626, 35, 08 27077933, 8570351, 7
rec-8947-org,   kane, nicolle, 4, denovan circuit, , frankston, 3189, qld, 19970514, 21, 02 56760992, 6437033, 3
rec-2326-org,   isabella, jessup, 2, pennington crescent, , south grafton, 2220, sa, 19050201, 32, , 6171585, 6
rec-6764-org,   felicity, clarke, 40, jarrahdale street, , wingfield, 4207, qld, 19360121, 32, 04 31903210, 3626176, 8
rec-6144-org,   larissa, snell, 8, fernyhough crescent, , stockton, 2234, nsw, 19870912, 23, 08 69611909, 8340265, 6
rec-8389-org,   joe, hodby, 2, de graaff street, , mooloolaba, 4814, vic, 19491129, 29, 04 70604471, 8046351, 0
rec-2459-org,   riley, , 7, sharwood crescent, , mulwala, 3765, wa, 19770529, 27, 07 17259060, 6484284, 0
rec-9205-dup-1, , white, 186, tryon struet, , lakes entrance, 2153, nsw, 19380308, 35, 02 16345812, 8175501, 8
rec-1121-org,   william, soward, 20, hancock street, , paddington, 3150, nsw, , 26, 03 52833514, 7188227, 7
rec-974-org,   aliza, leong, 14, cygnet crescent, broken wheel, nicholls, 3103, nsw, , 29, 02 14434518, 6053147, 6
rec-1212-org,   grace, white, 70, dixon drive, , elliminyt, 4812, nsw, 19090526, 8, , 8894541, 0
rec-9997-org,   harrison, pavicic, 16, geerilong garden, , prospect, 2284, nsw, , 28, 04 40363485, 2139673, 6
rec-2311-org,   noah, blackwell, 13, pelsart street, , cobar, 4012, vic, 19070607, 38, 04 59631751, 9153138, 3
rec-683-org,   henry, madigan, 14, kellermann close, , modbury, 2008, qld, 19351011, , 03 56127107, 6753799, 4
rec-7969-org,   jack, green, 7, octy place, kooltuo, brigadoon, 2112, nsw, 19140314, 39, , 1033103, 1
rec-711-org,   casey, campbell, 60, lewis luxton avenue, , beverly hills, 2019, wa, 19630114, 32, 02 04546302, 2524222, 5
rec-9610-org,   lucas, shandley, 22, hargrave street, , thornlie, 2431, nt, 19970705, 24, 07 03278706, 2015579, 2
rec-8531-org,   amy, nguyen, 160, longstaff street, finemore caravan park, montmorency, 2036, vic, 19181110, 36, 07 02894206, 8235899, 4
rec-708-org,   aleesha, kokins, 570, wakelin circuit, , east maitland, 7310, nsw, 19001123, 31, 02 66057866, 5499393, 3
rec-5112-org,   joshua, drechsler, 40, homann place, , torquay, 2093, , 19611230, 29, 04 87285075, 8682053, 9
rec-4678-org,   karla, nguyen, 37, pocket avenue, , ascot vale, 5290, , 19140415, , 04 68928118, 2066329, 8
rec-1581-org,   maconal, paterson, 5, wakefield avenue, , albion park rail, 6026, vic, 19840324, , 04 38717649, 3655021, 0
rec-4492-org,   gabrielle, birthisel, 137, temperley street, , lake grace, 4228, , 19900804, 11, 04 65573342, 9164284, 7
rec-7729-dup-2, joshua, lofgr, 12, oliver street, , sandy bay, 6060, qld, 19730411, 31, , 5450420, 8
rec-1903-org,   joshua, hope, 43, davenport street, , avalon, 2283, vic, , 33, 08 39019638, 2174011, 1
rec-9386-dup-1, limae, flaus, 96, guthrie street, tagarra, torquay, 2304, nsw, , 27, , 7824242, 3
rec-8657-org,   ebony, lovelock, 47, newman morris circuit, , ardeer, 2094, nsw, 19020703, 36, 03 53896549, 9429322, 2
rec-2751-org,   cooper, passmore, 78, way street, , mentone, 2086, nsw, 19500428, 26, 04 48389307, 4620997, 8
rec-7459-org,   eliza, hearn, 42, lampard circuit, , camden, 3350, qld, 19520703, 20, 08 34709176, 8643618, 7
rec-7627-org,   livia, tregoning, 9, shenton crescent, , salisbury plain, 3214, qld, 19720519, , 08 12187496, 1493824, 6
rec-1074-org,   chloe, blake, 26, lascelles circuit, kindilan, cremorne, 3199, , 19071019, 20, 02 00396330, 3892662, 1
rec-8662-org,   amelia, webb, 19, noala street, brentwood vlge, moss vale, 3925, sa, 19050521, 28, 03 80554792, 6879960, 9
rec-7063-org,   adam, white, 8, strickland crescent, fairlight, pakenham, 2000, vic, , , 03 54759868, 3068012, 4
rec-9167-org,   cameron, schuetz, 65, wilkins street, , mundingburra, 6244, vic, 19421208, , 08 13159790, 8304180, 6
rec-5048-org,   jake, mahon, 230, clara close, malmani, bullsbrook, 5051, vic, 19200120, 37, , 8020071, 8
rec-246-dup-2, chloe, dargaville, 45, arkana txreet, flt 10, altona meadows, 6060, vul, 19900830, 24, 03 55822983, 6453547, 4
rec-9482-org,   connor, ryan, 82, turriff street, broken wheel, north sydney, 4051, nsw, 19890205, 30, 04 47052403, 8667700, 9
rec-8231-org,   john, egan, 24, abrahams crescent, wiangaree, toowong, 2452, qld, 19060725, 38, 07 39498763, 8987052, 6
rec-8833-org,   jacob, priest, 21, wheatley street, , seaton, 3138, sa, 19041008, 40, 07 34858391, 3017204, 8
rec-2181-org,   , bishop, 28, tullaroop street, , suffolk park, 5291, , 19700501, 26, 04 36154065, 3220725, 7
rec-6515-org,   lydia, waller, 1, suttor street, , patterson lakes, 2234, nsw, 19321018, 24, 02 99001154, 8572353, 4
rec-6034-org,   keeley, everett, 19, beasley street, vinery, eight mile plains, 3065, qld, 19391027, 34, 02 60658237, 2030822, 5
rec-108-dup-0, teneille, hugguns, 0, ballarat street, , gray, 3564, , 19011001, 30, 08 86520628, 8589034, 3
rec-5699-org,   mia, careless, 126, forbes street, , guyra, 2444, nsw, 19590203, 27, 03 63486572, 5778622, 0
rec-3454-org,   cassandra, ryan, 16, knox street, , canley vale, 3505, vic, 19020421, 31, 07 56599417, 1816230, 5
rec-7142-org,   wilson, harrington, 292, hammond close, , brighton, 3223, , 19011221, 22, 04 20588108, 8936230, 4
rec-3226-org,   annabel, bellchambers, 6, meeson street, rosebridge, wallsend, 3206, sa, 19520321, 35, 03 60369257, 5012489, 7
rec-1395-org,   laura, matthews, 81, chuculba crescent, navillus, junortoun, , vic, 19860726, 33, 04 94976865, 8743572, 5
rec-7186-org,   james, galbraith, 14, burraly court, , landsdale, 4034, nsw, 19521226, 40, 03 60313703, 2966204, 9
rec-2737-org,   lynton, rastar, 29, wynn place, brentwood village, leneva, 6164, vic, 19840729, 24, 02 65258503, 1592820, 2
rec-6047-dup-1, asha, coleman, 8, vasey crescent, , corrikal, 3125, tas, 19030500, 27, , 4920166, 6
rec-2739-org,   sam, noack, 2, totterdell street, casablanca, moss vale, 2540, qld, , 30, 07 29715687, 6196315, 1
rec-26-org,   taylah, , 1, rutledge place, , marsden, 4019, qld, 19940813, 28, 02 21996956, 5079903, 1
rec-3354-org,   kale, tombleson, 33, bruxner close, , allawah, 3150, , 19960310, 20, 02 66434287, 3137908, 7
rec-3577-org,   sebastian, mccarthy, 11, blake place, , forrest, 4350, , 19911225, , 02 42809153, 7913584, 7
rec-4263-org,   kieren, tuting, 11, bungaree crescent, whattleglen, jerrabomberra, 2840, vic, 19041025, 26, 04 48065771, 8540886, 4
rec-1586-org,   claire, liddy, 1, , , minchinbury, 3183, qld, 19700517, 37, 08 15807172, 1042033, 9
rec-2286-org,   jacob, hyland, 4, limestone avenue, , cooks hill, 4116, nsw, 19570824, , 08 62062371, 9525801, 7
rec-1014-org,   liam, khalid, 6, , , san remo, 2877, qld, 19360228, 8, 02 31738424, 6827095, 0
rec-3361-org,   kayla, chuck, 27, macnaughton street, , east launceston, 4115, qld, 19560612, , 02 54890932, 1706672, 6
rec-4276-org,   lachlan, white, 112, delamere street, tiny pines, naremburn, 4151, vic, 19460326, 35, 04 89891986, 3438752, 3
rec-5197-org,   joel, white, 60, badimara street, , junee, 2575, qld, 19671015, , 08 64387214, 3631765, 3
rec-4165-org,   christian, muskee, 5, bowman street, , berwick, 2770, nsw, 19580422, 34, 07 15597887, 1576157, 4
rec-538-org,   aneka, browne, 3, faunce crescent, , eight mile plains, 3163, nsw, 19870428, , 03 13459327, 8218805, 6
rec-5914-org,   anneliese, ryan, 26, fanning place, , baxter, 2085, nsw, 19541203, 39, 03 92226222, 9536961, 5
rec-5202-org,   kristen, paterson, 62, william hudson crescent, witwood, garbutt, 3913, sa, 19400914, 36, 07 69421537, 6414836, 1
rec-1015-org,   stephanie, clarke, 3, kingsford smith drive, bandera, dwellingup, 5081, sa, , 34, 08 54206333, 4359929, 5
rec-1775-org,   charlie, littge, 8, undoolya street, , cundletown, 5357, nsw, 19751120, 36, 02 55771959, 5241717, 0
rec-3684-org,   andrew, blewett, 21, hamersley place, palm lake resort, murray bridge, 3216, tas, 19280403, , 07 60903344, 4293753, 2
rec-1689-org,   renee, jugovac, , casson street, uargon, beaudesert, 6052, nsw, 19750822, 30, 03 72252419, 9293013, 2
rec-447-org,   spyke, wasson, 44, twelve trees crescent, alice downs, surfers paradise, 4807, nsw, 19350711, 32, 07 92798920, 4713322, 0
rec-8775-org,   bailey, stanley, 47, carnegie crescent, rosetta village, tully, 2207, sa, 19661023, 30, 02 46917074, 2543062, 1
rec-5317-org,   luke, ryan, 10, hugh mckay crescent, , regents park, 2292, vic, 19400306, 23, , 9390249, 3
rec-5687-org,   , raccanello, 7, cockle street, , wanneroo, 3981, sa, 19410914, , 08 28777516, 9446205, 5
rec-4665-org,   victoria, nguyen, 2, banambila street, croydon, toowoomba, 2220, sa, 19310525, 42, 03 36735975, 6588957, 1
rec-9025-org,   emiily, afford, 1064, florey drive, killara lodge, currambine, 2564, nsw, , 24, 02 21197313, 1083989, 3
rec-5304-org,   elise, burnell, 17, malara street, , salisbury, 6450, nsw, 19380907, 30, 03 15155979, 4705104, 5
rec-8341-org,   jordan, gerritsen, 34, sladen place, , peregian beach, 2099, , 19110913, , , 7676485, 1
rec-4122-dup-0, christian, shepherd, 12, lewis luxton avenue, , port lincoln, 0812, wa, 19105511, 28, 03 15830953, 1333888, 2
rec-2149-org,   lynae, whillas, 53, sticht place, , lower mitcham, 4034, vic, , 11, 04 25277584, 7154892, 1
rec-4853-org,   jack, hobson, 40, ellenborough street, , burpengary, 3754, vic, , 21, 04 76577850, 6340633, 6
rec-5878-org,   beth, byrd, 35, simpson street, civic centre, st ives, 4217, vic, 19891218, 29, 04 99590077, 7655037, 5
rec-84-org,   liam, russin, 9, , , moss vale, 3337, wa, , , 04 37262099, 7607934, 4
rec-6684-org,   nicholas, vyden, 62, carrodus street, , leichhardt, 6105, nsw, 19750803, 34, , 2683004, 0
rec-1620-org,   emiily, havriluk, 1, jervois street, , raymond terrace, 6164, vic, 19820218, 35, 04 71212148, 7357478, 7
rec-8122-org,   jacob, riddell, 12, john cleland crescent, , murdoch, 6009, vic, 19971021, , , 9786007, 8
rec-250-org,   tom, zimmermann, 25, garratt street, , lake munmorah, 4740, sa, 19350219, , 03 88360337, 1958026, 1
rec-1579-org,   thomas, white, 4, raphael close, , barmera, 5159, vic, 19280531, , 04 27011566, 8876144, 5
rec-7128-org,   jared, eyre, 14, lutana street, , mount isa, , , 19610519, , 03 30401892, 8318867, 0
rec-9486-org,   christian, lock, 369, girrahween street, , goodna, 6018, sa, 19030815, 24, 02 84309973, 4380890, 0
rec-8571-org,   shakirah, sedunary, 115, tristania street, , deagon, 4350, , 19690404, 30, 03 69984105, 8511665, 3
rec-124-org,   michael, raethel, 110, buvelot street, belconnen animal hospital (cnr coulter d, blackbutt, 2440, nsw, 19850807, , 08 69477241, 6896223, 5
rec-7276-org,   sam, robson, 6, julia flynn avenue, black creek, keilor, 2092, nsw, 19861011, 36, 07 79399497, 8347847, 8
rec-3555-org,   kadin, whillas, 191, mandurah place, , penrith, 3169, nsw, 19830406, , 07 68779108, 7106575, 4
rec-3322-org,   ella, hanna, 5, robe street, , newstead, 2118, nsw, 19050911, 11, 08 04678053, 6084678, 6
rec-1289-org,   willow, finlay, 33, heysen street, flt 2a, allawah, 3055, , 19590527, 29, 03 29387532, 6119088, 4
rec-6248-org,   zoe, noble, 19, luckman place, , brighton-le-sands, 5113, qld, 19620724, 25, 07 38051491, 5945082, 2
rec-1919-org,   carla, tu, 1, torrens street, , trafalgar, 6163, qld, 19371104, 36, 07 90534915, 9039298, 1
rec-1678-org,   beau, white, 1, irwin street, , taringa, 2615, tas, 19151225, 10, 04 27793778, 5133832, 6
rec-2242-org,   william, broadby, 7, savigny place, wyuna, acacia ridge, 3070, nsw, 19740525, , 03 90599639, 7623495, 6
rec-4872-org,   joel, zorin, 22, baskerville street, lake side caravn park, manunda, 3070, nsw, 19260120, , 02 65226759, 2092385, 4
rec-8455-dup-1, chloe, neumano, 19, alberga street, , albury, 6789, nsw, 19151219, 29, 03 25481088, 8384235, 3
rec-6238-org,   patrick, quinton, 19, irwin street, , rye, 5049, nt, 19931102, 25, 04 89767981, 8690642, 5
rec-7006-org,   michael, shepherd, 17, marchant circuit, , strathalbyn, 4655, qld, 19841115, , 07 90654391, 5108035, 6
rec-5723-org,   benjamin, morrison, 86, osborne place, , bellevue hill, 4670, qld, 19490126, 10, 08 12659662, 9109576, 6
rec-4051-org,   cameron, bujnowski, 57, dennis street, , williamstown, 4306, qld, 19591023, 25, 07 06950777, 6544946, 6
rec-2822-org,   abbie, roche, 5, hilder street, , murrumbateman, 2430, , 19760407, 35, 04 15140617, 2925589, 4
rec-1786-org,   emiily, reid, 3, crofts crescent, , woorinen, 6160, wa, 19480320, , 02 32185642, 2546315, 1
rec-3140-org,   sidonie, palumbos, 52, , , the rock, 2153, nsw, 19300117, , 08 11781206, 7633099, 8
rec-2818-org,   annika, rees, 308, starke street, ferndale, raby, 4211, tas, 19730416, , 07 78378886, 2544230, 4
rec-5838-org,   april, , 498, beaumont close, , bayswater, 2537, wa, 19391130, 30, 08 86019344, 6508237, 6
rec-1846-org,   alexander, aggarwal, 47, ina gregory circuit, , cranbourne north, 3106, qld, 19700405, 28, 02 82700664, 9683702, 2
rec-2268-org,   jessica, nguyen, 28, lumeah street, , mansfield, 7315, nsw, 19320405, 25, 08 83669047, 3754495, 8
rec-3394-org,   sarah, gillard, 67, kapunda street, shamrock vale, atherton, 4055, wa, 19530627, , 04 56790869, 9766045, 5
rec-389-org,   caleb, riddell, 18, cullen street, arnwood, dianella, 3464, wa, 19730327, 38, 08 34951491, 6971525, 2
rec-5058-org,   naomi, burford, 23, barrallier street, , macgregor, 5096, sa, 19420125, 28, 07 14086217, 5523112, 0
rec-3238-org,   georgia, coleman, 51, shackleton circuit, , jerrabomberra, 5520, nsw, 19031024, 32, 03 28353746, 1500085, 1
rec-7339-org,   liam, ryan, 40, milford street, , colac, 2206, vic, 19380510, 20, 07 56194898, 2264622, 4
rec-6856-org,   ashleigh, reid, 132, cubillo crescent, , linley point, 4178, qld, 19010222, , 02 60231999, 3572451, 4
rec-1225-org,   abbie, pascale, 24, marsden street, , springwood, 5076, vic, 19470829, 31, , 3416633, 2
rec-4577-org,   hannah, waller, 11, , blackwattle farm, buff point, 3579, nsw, 19790717, 9, 04 81460355, 7696997, 3
rec-4098-org,   sienna, elavanalthoduka, 541, armstrong crescent, narraburra lodge, trinity park, 2166, nsw, 19450711, , 08 84776004, 2507546, 7
rec-6201-org,   mary, wheatley, 1, clubbe crescent, , labrador, 2046, qld, 19160718, , 02 38705495, 2436849, 9
rec-3829-org,   georgia, thorpe, 53, antill street, , wahroonga, 4074, vic, 19040120, 19, 08 72703269, 6261001, 9
rec-5618-org,   finn, stanley, 6, collyburl crescent, , point lonsdale, 2550, nsw, 19411115, , 03 87200989, 4315953, 5
rec-6328-dup-0, madiion, green, 557, jane price crescent, connemara, maldno, 4505, ww, , 33, 08 36308631, 9006214, 7
rec-9520-org,   matilda, campbell, 9, beetaloo street, , raby, 4573, wa, 19741209, 9, 03 88745125, 4911124, 8
rec-4423-org,   mitchell, newey, 95, nangi place, , arundel, 4390, vic, 19190612, 28, 02 15335781, 6930787, 1
rec-6833-org,   jessica, coleman, 1, castleton crescent, braemore, salisbury east, 3079, nsw, 19350814, 23, 08 01146019, 4276105, 3
rec-1853-org,   ava, salt, 23, andado place, warowie, kuraby, 2086, vic, , 34, 04 18821898, 9038280, 2
rec-4541-org,   charlie, clarke, 110, denovan circuit, nabiac medical cntre, malvern, 4670, nsw, 19420919, 32, 03 81703721, 4949505, 5
rec-3154-org,   david, moody, 12, hourigan place, toolebewong farm, lavington, 5035, nsw, 19041207, 26, 03 15199128, 7685243, 6
rec-5115-org,   stephanie, martinson, 18, goldner circuit, , st ives, 2151, , 19160325, 31, 02 65547788, 6604005, 8
rec-8742-org,   oakleigh, cunich, 8, wylie street, , south melbourne, 2880, vic, 19670918, 24, 08 86282188, 1900181, 2
rec-3259-org,   sean, hoffman, 170, mirrabucca crescent, , kilmore, 4870, , 19180320, 37, 08 91221016, 8294675, 2
rec-3027-dup-0, joel, mccaffrey, 66, irvine street, , cambridgd gardens, 3777, vic, 19811003, 25, 07 87654851, 8259637, 1
rec-6362-org,   timothy, white, 36, jewell close, , malvern, 4161, nsw, 19181025, , 02 61561503, 4971027, 9
rec-5679-org,   joshua, wilkey, 32, dixon drive, , coffs harbour, 6721, wa, 19290819, 39, 03 35249238, 5544266, 6
rec-4253-dup-2, , fogg, 14, chandler street, , turner, 4818, qld, 19250818, 26, 02 33137763, 6306165, 5
rec-7774-org,   anthea, scarce, 6, crisp circuit, , corowa, 3048, sa, 19100721, , 04 19752844, 4187851, 7
rec-5855-org,   campbell, leicht, 1237, clare dennis avenue, , seymour, 4122, sa, 19790314, 29, 04 21696536, 2544124, 3
rec-5366-org,   amy, mech, 91, picton close, locn 1487, dawesville, 2122, sa, 19281211, 31, 03 34647416, 3115204, 0
rec-3739-dup-0, ronak, campgel, 23, dookie street, , canley vale, 2007, qld, 19891222, , 03 01735654, 3857114, 5
rec-7407-org,   evangelia, bennier, 16, dalgarno close, corporate house, yattalunga, 4005, qld, 19980414, , 03 75074648, 4661588, 5
rec-5999-org,   sophie, pastars, 5, elimatta street, wellshot, mill park, 2423, vic, 19261226, , 04 05711666, 1018176, 8
rec-2415-org,   jessica, spicer, 5, laman place, , sunshine, 3021, nsw, 19490603, 26, 04 90743312, 9349261, 1
rec-548-org,   sophie, dreyer, 38, ainslie avenue, , dowerin, 2428, nsw, 19420125, 27, 08 31577859, 9294613, 9
rec-6675-org,   emiily, hyland, 41, maltby circuit, pindara medical centre, north rocks, 2060, nsw, 19110531, 33, 07 86872247, 3975563, 6
rec-1954-org,   dylan, allanby, 20, hudson street, wainui lodge, penrith, 5268, nsw, 19280510, , 08 74056245, 1179874, 0
rec-5985-dup-1, nicholas, clarke, 48, craydon place, , tin can bay, 2827, sa, 19719318, 30, 02 07545654, 8422329, 5
rec-2593-org,   flynn, ryan, 5, nanson place, vinder lodge, malvern east, 2773, vic, 19840221, 27, 04 45068420, 4870735, 6
rec-5185-org,   sarah, kelley, 445, stuart street, , preston, 2131, nsw, 19740116, 35, 02 76270176, 5791913, 9
rec-5640-org,   hannah, bellchambers, 60, leibnitz place, wondersun, russell lea, 2577, nsw, 19710923, 25, 08 70683775, 7097528, 4
rec-9039-org,   tara, kerley, 10, hughes crescent, aprtmnt 55, orelia, 3148, vic, , 25, , 5306919, 5
rec-3192-org,   sophie, ivers, 925, , , rosetta, 2251, wa, 19060214, 30, 03 92664932, 6765053, 4
rec-6135-org,   luke, mahony, 41, pomeroy street, amaroo estate, dianella, 4068, nsw, 19340609, 28, 04 41094376, 3822421, 4
rec-6977-org,   gabrielle, , 28, freda gibson circuit, , ballarat, 3153, vic, 19960617, 33, 03 25285798, 9296127, 7
rec-8181-org,   jacynta, mccarthy, 22, darwinia terrace, lindsay island, wilston, 7010, , 19960306, , 04 71290286, 1181636, 8
rec-2992-org,   jade, colquhoun, 456, la perouse street, range road, lakes entrance, 3082, sa, 19990827, 31, 04 98130611, 1384347, 4
rec-3434-org,   lucy, ryan, 30, pocket avenue, toowoomba, st albans, 3429, vic, 19241006, 35, 03 92260641, 3588477, 4
rec-8750-org,   jessica, oats, 14, drevermann street, , jesmond, 3060, vic, 19791031, 26, 08 29955488, 1581202, 0
rec-5462-org,   william, herbert, 345, brodie place, , glenelg south, 5158, vic, 19120316, 28, 03 65688976, 6625191, 8
rec-3118-org,   thomas, miles, 4, sadlier place, , rochedale south, 6021, nsw, 19740804, 28, 08 14393030, 5608191, 0
rec-1177-dup-1, claueia, blackwell, 29, blackett crescent, , penirth, 6530, qld, 19820319, , 02 78928599, 9956712, 2
rec-3528-org,   katelin, wanambi, 34, braine street, wrensfield, oak park, 3750, nsw, 19311130, 29, 03 55007491, 5653767, 7
rec-4403-org,   tayah, lowe, 52, cuscaden crescent, , mirboo north, 2515, nsw, 19470404, 12, 03 92402260, 4786359, 0
rec-7320-org,   taliah, westbrook, 45, mindarie street, sleepy pines, oatlands, 2322, wa, 19800214, 34, 04 74957791, 9998328, 0
rec-1861-org,   kyle, cannell, 41, rossarden street, villa 2, bundaberg, 2336, nsw, 19600425, 11, 04 68176721, 2996850, 7
rec-189-org,   kyle, dreyer, 37, chevalier street, , loxton north, 3147, nsw, 19090614, , 08 49110247, 8048941, 4
rec-1654-org,   hannah, crook, 1, hopetoun circuit, , kariong, 4114, nsw, 19740403, 27, 02 57965430, 7252346, 7
rec-7025-org,   thomas, hoffman, 252, archdall street, , ringwood, 4223, vic, 19800429, 24, 02 75041498, 8020147, 4
rec-1894-org,   ashlee, , 9, blackman crescent, , burwood east, 6030, wa, 19880903, 27, 08 43151016, 5930096, 1
rec-8195-org,   georgina, ryan, , dinnison circuit, talonmane, geelong west, 2848, nsw, 19991102, 38, 07 41883655, 7472198, 3
rec-1122-org,   chelsea, , 29, weld street, three springs stud, cleveland, 4077, vic, 19330613, 34, , 2372034, 4
rec-7116-org,   ethan, jolly, 10, noarlunga crescent, , bacchus marsh, 4007, vic, 19350712, , 03 76416171, 7047724, 6
