rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-2571-org,   isabella, matthews, 21, wellington street, , heywood, 2870, vic, 19330913, 35, 03 20757021, 8552019, 0
rec-4178-org,   kristen, gilbertson, 8, hocking place, , wagaman, 6152, vic, , , 03 86177805, 8931347, 4
rec-1400-dup-1, ethna, kousianfas, 133, tenison-woods circuit, , cuadk, 6101, nsw, 19601020, , 02 20465801, 5635687, 5
rec-9793-org,   nicholas, van galen, 13, reeve close, , condell park, 3058, nsw, 19291102, 25, , 5516096, 1
rec-9524-org,   jayden, rosato, 4, namoi place, , toorak, 6066, nsw, 19321017, , 03 95372466, 9898495, 8
rec-577-org,   ethan, white, 44, acraman place, , warrion, 3082, qld, , 20, 04 23357330, 9147274, 1
rec-3926-org,   erin, shepherd, 9, batman street, , harlin, 7248, , 19510314, 11, 04 81811135, 8880244, 7
rec-5616-org,   annika, vincent, 11, delegate street, , wentworth falls, 3919, nsw, , 20, 08 11825969, 5208937, 7
rec-9038-org,   lee, crook, 93, rivett street, aleon, carnegie, 6168, nsw, , 25, 02 85445930, 4131373, 3
rec-8187-org,   zac, mcgregor, 354, daplyn close, bara park, brunswick west, 2170, , 19390128, 35, 04 08280103, 2120471, 8
rec-7570-dup-0, rachel, malin, 54, port jackson circuit, , st kilda, 2820, nsx, 19300805, 22, 08 65372090, 5360113, 5
rec-6487-org,   gabriel, lansdell, 46, green street, rowethorpe, clayton, 2075, vic, 19270514, 28, 08 17494551, 6292688, 6
rec-3044-org,   sophie, vanzanten, 7, kaeppel place, , katherine, 2500, nsw, 19280426, 31, 08 05772014, 3109255, 2
rec-3367-org,   lachlan, marson, , groom street, , moorabbin, 2352, qld, 19870709, 34, 02 88322884, 2917112, 8
rec-3549-org,   joel, glossop, 63, bucknel circuit, norland, anula, 2447, vic, 19190322, 33, 02 23710898, 9140227, 7
rec-7776-org,   thomas, madigan, 49, sturt avenue, steen heuvel, darlington, 3131, qld, 19001130, 9, 08 85366787, 4418942, 9
rec-9823-org,   matteus, collinson, 14, kidman close, , kincumber, 5092, qld, 19271129, , 08 84016890, 4509961, 3
rec-8649-org,   sarsha, boxhall, 41, noble place, nedlyn, taree, 5041, vic, 19141210, 22, 07 19762687, 6114244, 1
rec-3277-org,   mason, mason, 31, blakey close, jacklin park farmstay, parkerville, 3170, nsw, 19750829, 32, 04 28188366, 1762274, 4
rec-704-org,   jaden, white, 10, conyers street, , coffs harbour, 3056, nsw, 19730703, 33, 02 31693594, 6958075, 1
rec-2758-org,   emiily, ellston, 15, cowper street, , biggera waters, 6169, nsw, 19210617, 35, 08 80101353, 7226998, 0
rec-9810-org,   blake, egglestone, 46, darby munro close, , point vernon, 4415, nsw, 19280526, , 08 70673069, 5927849, 0
rec-3407-dup-2, willi, shinnick, , jardinelsreet, , anula, 6050, , 19860605, 32, 02 81303633, 9610531, 5
rec-9840-org,   sam, chandler, 4, , , hurlstone park, 3223, vic, 19510115, 26, 04 36384254, 7914398, 4
rec-8041-org,   patrick, nguyen, , southwell road, tumbalong, quilpie, 4702, qld, , , 04 47401099, 5374201, 1
rec-9202-org,   tiana, thorpe, 18, tucana street, woodport retrmnt vlge, mayfield, 3141, nsw, 19620616, , 08 82724405, 3117147, 9
rec-8389-org,   trinity, berry, 19, callister crescent, calala farm, northmead, 3450, , 19341210, 30, 04 96278728, 4315195, 9
rec-2860-dup-1, anastasia, paine, 194, sherood, madigan street, glenella, 3143, sa, , 29, , 8093407, 0
rec-350-org,   isabella, morrison, 1, saltash place, cringleford, harbord, 7248, sa, 19160322, 33, 07 72088981, 7322926, 9
rec-389-org,   jayden, ryker, 11, hakea crescent, , batemans bay, 2153, vic, 19570104, 43, 03 95979249, 1000732, 0
rec-6544-org,   hannah, easlea, 29, dugdale street, , toowoomba, 3020, vic, , 38, 07 22297913, 2959307, 4
rec-8261-org,   luke, seychell, 6, , , clayton, 3152, vic, 19410207, 31, 07 40188236, 2804049, 4
rec-2969-org,   alexis, pawsey, 161, arndell street, , st ives, 2024, sa, , 20, 02 74368743, 6142211, 7
rec-2083-dup-0, danika, gacria, 162, hindmarsh drive, , torquay, 4114, acr, 19540220, 32, 04 01619009, 4012702, 9
rec-7589-org,   alana, leong, 30, newman morris circuit, , glen forbes, 6019, nsw, 19620214, 28, 03 50085217, 1941594, 7
rec-327-org,   pearson, stephenson, 69, couchman crescent, environganic farm, eight mile plains, 2320, qld, 19240106, 24, 07 01281662, 7891789, 3
rec-2032-org,   holly, mcdermitt, 2, dutton street, , kogarah, 3173, vic, 19660827, , , 8925031, 3
rec-6907-org,   mia, henshaw, 4, maddock place, kangaroo grnd, hendra, 4114, vic, 19520529, 33, 08 37847140, 2868402, 6
rec-3055-org,   irene, white, 16, mansfield place, wonkinya, oatlands, 4129, nsw, 19220523, 29, 08 42549790, 9507764, 3
rec-3208-org,   mitchell, matthews, , strong place, , kogarah, 2602, vic, 19170310, , 03 09981512, 9806127, 1
rec-3273-org,   lilian, white, 132, bourne street, arlington, ringwood, 2147, nsw, 19100402, 31, 07 53511279, 3454478, 3
rec-7062-org,   leah, white, 3, dickson place, , flinders park, 5113, nsw, 19370927, 24, 04 71812329, 8652731, 1
rec-4356-org,   angus, dallacqua, 17, fremantle drive, , goonellabah, 3041, vic, 19810410, 19, 04 36636958, 5113549, 3
rec-3373-dup-0, braedon, eylewo, 10, , the homestead, yarra junction, 3216, vic, 19550726, 28, 07 72103338, 9146334, 5
rec-8810-org,   luke, pulford, , limestone avenue, ocean crt (cnr beach s street, flemington, 2280, nsw, 19950720, 24, 02 61185315, 3021311, 8
rec-2871-org,   james, mahony, 16, holmes crescent, moondah, salisbury plain, 3818, sa, 19670415, 29, 02 64627718, 8759372, 9
rec-4321-org,   chelsea, eyles, 230, clayton place, rooganore, bullsbrook, 4132, sa, 19500906, 33, 04 07127558, 8857528, 1
rec-6237-org,   kayla, paterson, 3, blair place, , mackay north, 3850, vic, 19371212, 39, 03 24723276, 9345171, 0
rec-9548-org,   isabella, hand, 3, forbes street, , ashgrove, 2710, wa, 19091128, 23, 03 45931591, 7140778, 5
rec-5048-org,   lauren, jesser, 196, dunbar street, , ringwood east, 5050, qld, 19130923, 34, 07 83898039, 8137531, 5
rec-7354-org,   maya, , 10, rufus place, , canley heights, 3237, nsw, , , 02 25473095, 9694070, 3
rec-5071-org,   ajay, berry, 50, marr street, , urangan, 3199, sa, 19560625, , 02 14117004, 3695724, 4
rec-6143-org,   macey, wilkins, 265, lambell close, , deer park, 3034, qld, 19270223, , 03 53457116, 9483515, 0
rec-2835-org,   xavier, sternizsa, 87, kneebone street, yanalah, clayfield, 2427, qld, 19211120, , 08 53122993, 8436007, 3
rec-2850-org,   ash, liddy, 37, barney street, , noble park, 2035, wa, 19380313, 31, 02 39905037, 9963373, 8
rec-7765-org,   chloe, kulas, 325, baker garden, , newcastle, 3910, vic, 19481110, 20, 04 04862996, 2885638, 3
rec-1610-org,   sophie, torquati, 17, bateman street, , beechboro, 6069, vic, 19000507, 27, 08 96273335, 4054172, 7
rec-8031-org,   samuel, moubarak, 863, brid place, morris arcade, woodville park, 6164, nsw, 19040413, 37, 02 17972383, 5396034, 6
rec-2143-org,   brooke, egan, 8, callabonna street, rosehill, ringwood, 3072, qld, 19801124, 22, 08 10080495, 1378596, 2
rec-2809-org,   annabelle, bandick, 21, lovekin place, , booval, 6069, vic, 19270528, , 02 71278817, 3770331, 1
rec-2766-org,   ella, ellem, 25, william hudson crescent, villa 444 the village glen, kurrajong heights, 4356, vic, 19050209, 27, 02 78073072, 9122937, 0
rec-9661-org,   daniel, fitzpatrick, 276, currey street, , leeton, 2077, vic, 19781019, , 07 85438842, 7389010, 0
rec-4750-org,   sophie, luthra, 20, caley crescent, , minlaton, 2430, nsw, , , 03 76101286, 9130692, 5
rec-2247-org,   jordan, kyriacou, 1, rochford street, bristin, cranbourne, 3130, tas, 19810315, 21, 03 37500931, 9944175, 3
rec-1078-org,   sam, ronan, 49, raymond street, villa 5, macmasters beach, 4304, , 19340722, , 02 41770386, 9037349, 4
rec-4237-org,   ambrosia, clarke, 147, bugden avenue, , east hills, 4121, nsw, 19121027, 32, 07 02651558, 3939185, 6
rec-4513-org,   bethany, lanyon, 41, abernethy street, , kingston, 3197, nsw, 19860117, 27, 07 45028830, 8603720, 6
rec-313-org,   nicholas, dixon, 6, henry street, , kotara south, 2040, vic, 19640924, 38, 08 79617563, 9090769, 0
rec-3525-org,   chelsea, paterson, 150, couchman crescent, polynesian village, warren, 2034, act, 19420619, 29, 02 64071157, 7385831, 9
rec-4251-org,   michael, shepherd, 7, temperley street, , fadden, 6066, vic, 19010809, , 02 57551438, 7303253, 0
rec-740-org,   georgia, armiento, 72, hurtle avenue, , kedron, 3844, nsw, 19641125, , , 2548195, 4
rec-5863-org,   tenille, bruhn, 25, laidley place, bendigo retirement village, kings park, 6026, nsw, 19210828, 32, 03 52641244, 9809846, 7
rec-3495-org,   jamie, farnham, 13, howie court, , ryde, 2903, nsw, 19920629, 26, 02 23138841, 5157258, 3
rec-7529-org,   jesse, andrae, 46, copland drive, , wangaratta, 4207, qld, 19150606, , 07 23559874, 3104668, 3
rec-9134-org,   brodie, d'unienville, 2, rivett street, briars meadows, broadmeadows, 4109, wa, 19770316, 25, 04 57379614, 6932420, 3
rec-394-org,   nathan, ryan, 1, percy crescent, , ngunnawal, 3174, vic, 19931202, 32, 08 27226560, 9130093, 1
rec-7546-org,   barnaby, matthews, 61, gilmore crescent, , heathcote junction, 6112, vic, 19200503, 25, 07 14294642, 9987674, 5
rec-5527-org,   stephanie, coulson, 10, pearce street, mynora, mulgrave east, 5096, nsw, 19490118, 34, , 2807621, 1
rec-6766-org,   teagan, berry, 12, bainton crescent, rosetta village, cranbourne, 2477, qld, 19781223, 8, , 3006067, 4
rec-6870-org,   adam, mason, 17, mcluckie crescent, , railton, 4218, qld, 19600103, , 08 66977669, 1216465, 1
rec-8173-org,   tony, matthews, 2, grounds crescent, hse 13, avalon, 5070, vic, 19480212, 27, 02 97673150, 8309782, 6
rec-4150-org,   imogen, benger, 12, gruner street, fairlane estate, myponga, 2060, vic, 19310808, , 08 35278961, 6998694, 4
rec-5128-org,   carmen, matthews, 8, claxton crescent, , toorak, 3802, qld, 19060425, 29, 07 13758150, 7331245, 8
rec-7236-org,   kobe, pascoe, 2, clive steele avenue, st helens pastoral co, bourke, 2155, vic, 19570728, 21, 08 93548738, 7068563, 2
rec-8513-org,   thomas, thredgold, 79, russell drysdale crescent, , st georges basin, 4132, vic, 19330424, 28, 02 22870550, 7023494, 0
rec-3212-org,   finn, gillard, 26, morant circuit, , cooma, 4211, qld, 19620610, , 08 89788906, 6898532, 1
rec-8815-org,   fergus, nguyen, 1255, livingston avenue, , ivanhoe, 3028, vic, , 24, 08 72528977, 4063766, 8
rec-5654-org,   rebekah, boyle, 1, sugarloaf circuit, flr 5 john flynn medical centre, butler, 5453, nsw, 19290801, 26, 07 07409058, 6974082, 8
rec-8663-org,   isabella, berry, 76, allwood street, rosetta village, hawthorn, 3305, , 19491107, 35, 04 49114261, 8046674, 9
rec-9368-org,   lucy, webb, 29, meredith circuit, willoeie, norwood, 6333, vic, 19031106, 26, 03 62519701, 2342901, 1
rec-2774-org,   riley, gerhmann, 16, dean place, , bridgeman downs, 3143, nsw, 19850328, 21, 04 81289336, 5446804, 3
rec-4468-org,   hayden, chigros, 18, longmore crescent, , proserpine, 4352, nsw, 19040818, 34, 07 24556961, 2257781, 0
rec-5025-org,   finlay, brooker, 43, warramoo crescent, idle hours, mosman, 3071, qld, 19910114, 33, 04 99945405, 3741798, 9
rec-8716-org,   , crook, 70, julia flynn avenue, , cloverdale, 2226, qld, , 9, 08 99361889, 6210763, 3
rec-1019-org,   amy, wilkins, 111, muntz street, monto caravan park, bridgewater, 5159, wa, 19051229, 32, 04 09964844, 8497966, 9
rec-2362-dup-1, hayley, nobhpe, 191, janszcrescent, kurrajong, ashgrove, 3071, nsw, , , 07 16148052, 2507639, 0
rec-4061-org,   jamie, glennon, 499, southwell street, , cloverdale, 2800, nsw, 19541012, 20, 07 77738059, 2018590, 9
rec-9654-dup-1, george, springtohorpe, 2274, burrinjuck crescent, upton, keilor east, 4114, tz, 19950319, , 04 70060150, 4827632, 1
rec-7412-org,   harrison, herson, 7, poynton street, , port augusta, 2527, , 19240516, , 03 16170726, 6095902, 9
rec-8622-org,   angelina, singleton, 1, de little circuit, , sandgate, 4472, , 19410317, 36, 04 21017505, 5453739, 0
rec-9896-org,   lynton, robeson, 38, bradfield street, south punyelroo, belmont, 4115, vic, 19790102, , 04 92080729, 8538414, 8
rec-5517-org,   silas, feast, 21, port arthur street, , edithvale, 2023, nsw, 19520920, , 02 71019289, 4425698, 4
rec-8813-org,   jacob, zawadzki, 2, piddington street, willandra village, acacia ridge, 6110, wa, , 13, 07 75954022, 5777118, 1
rec-705-org,   caitlin, clarke, 253, bunya close, , woodpark, 2164, nsw, 19460917, , 07 16063940, 2444332, 3
rec-5097-org,   mikaela, ayres, 24, derrington crescent, , booroorban, 4059, tas, 19130523, , 04 89893015, 9997570, 2
rec-3968-org,   macy, assadi khansari, 14, halfrey circuit, medical centre, mulgrave east, 3095, wa, , 27, 08 01360309, 6883545, 4
rec-3832-org,   jayden, blake, 8, octy place, , werai, 2233, qld, 19440604, 28, 07 88134292, 3842847, 6
rec-5180-org,   emiily, matthews, 30, newdegate street, , avondale heights, 6330, nsw, 19950115, , 03 50515249, 8873866, 9
rec-7594-org,   sam, , 1105, blumenthal place, , toowoomba, 5558, vic, 19391020, 33, 08 86047255, 8107528, 7
rec-2782-org,   prudence, white, 17, serpentine street, , mirrabooka, 2131, nsw, 19060810, 31, 07 63796925, 2157156, 9
rec-7874-org,   connor, stanley, 71, chipperfield circuit, , corowa, 5253, vic, 19080916, 26, 03 60632184, 2494126, 4
rec-8122-org,   mikaela, chandler, 8, ashkanasy crescent, , maryborough, 3076, nsw, , 21, 08 40077936, 9430130, 3
rec-9117-org,   timothy, orchard, 128, inwood place, , brighton, 4670, qld, 19561007, 32, , 1126210, 1
rec-6398-org,   ayden, rundle, 826, atkinson street, , airlie beach, 3171, nsw, 19931221, , , 3845919, 8
rec-2846-org,   grace, dixon, 8, banfield street, part sect 231, westbrook, 4850, vic, 19770323, 31, 08 59637280, 9423557, 0
rec-1117-org,   , kluske, 10, , northfield, stanmore, 5066, nsw, 19270615, 37, 08 29945040, 2168092, 2
rec-4018-org,   , feast, 25, northbourne avenue, , pennant hills, 2640, sa, 19710220, 35, 08 45537520, 8833356, 1
rec-8445-org,   paris, campbell, 1782, marrawah street, , wamboin, 2318, qld, 19771025, , 04 19588787, 1685335, 1
rec-1938-org,   liam, , 41, cowdery place, wallsend delivery centre, moggill, 2155, vic, 19860815, 34, 08 06342994, 6043817, 5
rec-6941-org,   montana, pascoe, 25, devonport street, , wallsend, 2483, qld, 19440101, , 08 26991886, 5781853, 2
rec-6415-org,   isabella, zaltron, 53, batchelor street, ursula, montmorency, 4153, vic, 19960816, 10, 07 36872283, 5207175, 4
rec-6903-org,   michael, groenewoud, 50, durack street, , slacks creek, 4169, vic, 19890716, 32, 07 55327587, 9489726, 7
rec-883-org,   max, wilkins, 8, darmody street, , carnegie, 2905, vic, 19400321, 33, 03 74171535, 6736251, 2
rec-4182-org,   mitchell, petersen, 32, marrawah street, , crestmead, 4702, sa, 19770830, 32, 03 41687100, 2982711, 2
rec-983-org,   paige, kubenk, 26, callister crescent, strathalan community, , 3747, vic, 19930928, 31, 03 03034541, 3045695, 3
rec-5523-org,   lily, clarke, 2, knights road, , labrador, 2031, nsw, 19290713, , 08 83442076, 4839429, 6
rec-7362-org,   , skellern, 62, evelyn owen crescent, , cairns, 5076, tas, 19291108, 40, 07 99416917, 3257305, 3
rec-5436-org,   courtney, mathe, 17, popplewell place, , leeman, 3461, wa, 19470116, 23, 04 83568828, 4244709, 2
rec-1293-org,   katharine, leane, 3, abercorn crescent, , avalon, 3976, nsw, , 28, 03 91706282, 4074478, 3
rec-9140-org,   zachary, webb, 25, maltby circuit, , blacktown, 4217, nsw, 19360310, 27, 03 21161733, 7513429, 4
rec-9377-org,   nicholas, ho, 67, burramurra avenue, , bateman, 4031, qld, 19270919, 27, 08 62407327, 1463639, 6
rec-9870-org,   teaha, morrison, 5, loureiro street, , brighton, 3068, qld, 19750107, , 03 82596825, 7232652, 3
rec-7471-org,   jessica, humphreys, 109, , , mount evelyn, 6168, sa, 19860524, 27, 08 37350652, 7418372, 7
rec-3742-org,   alana, wyllie, 96, burkitt street, yalgoora, hoppers crossing, 6282, nsw, 19021113, 12, 08 62974075, 9305302, 5
rec-9964-org,   sarah, verco, 17, eaves street, , dolls point, 4053, qld, 19740623, , 07 54103102, 1089965, 7
rec-240-org,   polly, green, 242, duffy street, , lansvale, 4558, nsw, 19990714, , 03 55314966, 9645948, 2
rec-2379-org,   hayden, rees-curwen, 36, federal highway, , beaconsfield upper, 3616, vic, 19301123, 33, 03 51316682, 3551688, 1
rec-500-org,   alissa, bennier, 38, throssell street, yarramac, westlake, 4870, vic, 19750801, 24, 02 08423793, 4330751, 0
rec-3154-org,   emiily, donaldson, , arden place, arkaba, greenwood, 6064, , 19161006, 39, 08 52787963, 5996379, 9
rec-5681-org,   felicity, delgardo, 17, merrit place, , buronga, 5040, sa, 19320806, 36, 07 57602922, 6116501, 4
rec-6289-org,   jacob, saar, 4, lightfoot crescent, mt warrigal retrmnt vlge, east preston, 6230, nsw, 19830517, 34, 07 92129742, 5198253, 4
rec-2497-org,   courtney, kammermann, 3, lovett close, , cremorne, 4020, , , , 03 06246356, 7845090, 5
rec-2863-org,   natalia, hebisch, 32, torrens street, , rothwell, 6015, sa, 19501115, 29, 07 01345115, 1595503, 5
rec-795-org,   tahlia, reid, 67, heard street, , dandenong north, 6102, nsw, 19540114, 30, 08 91016843, 1130709, 2
rec-2045-org,   channing, paterson, 22, canning street, umina park, ascot vale, 2640, nsw, 19931123, 27, 03 05638011, 5695999, 5
rec-1056-org,   samantha, white, 21, cunningham street, bimbadoon, carina heights, 2135, sa, 19200329, 32, 08 93777712, 5431456, 9
rec-4236-org,   samuel, ritzau, 33, kirkcaldie circuit, legacy vlge, rochedale south, 2133, , 19490327, 25, 08 65047356, 7413894, 7
rec-777-org,   kane, calarco, 3, cosgrove street, cashbar, bunbury, 6018, qld, 19450910, 8, 08 94201598, 4242129, 6
rec-7884-org,   hannah, kerley, 112, bell street, , lismore, 3205, act, , 28, 08 30764346, 6202265, 8
rec-4360-org,   sara, heyes, 160, marconi crescent, peroomba, camp hill, 2350, vic, 19791201, , 03 04270908, 3722911, 4
rec-812-org,   william, mccarthy, 47, marchant circuit, , frenchs forest, 3451, sa, 19640223, 28, 08 97375614, 4764267, 1
rec-8064-org,   alex, nguyen, 125, salter place, , campbelltown, 4370, , , 36, 04 61722327, 1015388, 0
rec-4313-org,   hayley, ryan, 4, onslow street, the summer place, ballina, 3003, nsw, 19471021, 31, 04 22333915, 6147583, 3
rec-2981-org,   william, coppinger, 121, goodenia street, , st kilda, 4214, vic, 19651025, 19, 08 91909377, 9636665, 0
rec-8239-org,   amalia, clucas, 107, spigl street, riverbend, llandilo, 3222, , 19330204, 31, 08 50167121, 7159379, 0
rec-4614-org,   lauren, tsolakis, 184, maclaurin crescent, , bossley park, 2074, nsw, 19610216, 27, 04 72350133, 9891519, 3
rec-8470-org,   dylan, campbell, 14, solly place, , south perth, 3564, sa, 19490915, 7, 03 16260152, 3141507, 3
rec-5556-org,   ethan, shepherd, 65, diggles street, , humpty doo, 2530, nsw, 19240220, 24, 03 90314326, 5990307, 9
rec-3749-org,   liam, wilson-haffenden, 42, quick street, , nedlands, 4216, nsw, 19101120, 25, 08 70296624, 5760283, 6
rec-811-org,   madison, hamblyn, 922, atherton street, rivulett cottage, wallsend, 2487, , 19130121, 23, 07 05456459, 9348645, 7
rec-7906-org,   amelia, steed, 37, cawthorn crescent, , emerald, 2069, nsw, 19581231, 34, 02 00276280, 9640490, 1
rec-7997-org,   jack, krollig, 30, burgan place, , matraville, 2680, wa, 19141231, 26, 04 15347957, 7615387, 1
rec-159-org,   christian, ryan, 13, gurrang avenue, glenbrae, frankston, 3179, qld, 19740928, 32, 07 98562729, 7840433, 2
rec-9583-dup-0, paris, preisy, 47, gleadow street, lochadair, devonport, 3550, vie, 19510103, 11, 04 10728746, 6691960, 7
rec-7352-org,   amaya, mcgregor, 36, phelp court, glen rock, ringwood, 6011, wa, 19540916, , 07 39548426, 6046244, 0
rec-6401-dup-1, micah, rutkiewicz, 25, kilby crescent, medical centre, robina, 5014, nsw, 19570430, , 03 63734727, 7604061, 2
rec-2192-org,   jack, pobje, 15, monaro crescent, , bondi junction, 4105, qld, 19280420, 34, 04 67167656, 6474902, 5
rec-3545-org,   emma, carbone, 45, narrabundah lane, , boronia heights, 4557, wa, 19931017, 27, 02 79284875, 7493289, 0
rec-5127-org,   bayley, jurenka, 44, hansen circuit, loxley road, marsden, 2340, vic, 19030703, , 03 09138324, 8098235, 6
rec-1763-org,   hayley, boyes, 42, messenger street, rosetta village, daradgee, 3104, nsw, 19210329, , 02 12692749, 9831872, 8
rec-6661-org,   charlotte, rothe, 7, horsley crescent, , forbes, 3012, nsw, 19180922, 36, 08 96152608, 6427662, 7
rec-6700-org,   nathan, , 53, calder crescent, , mirrabooka, 2536, qld, 19191007, , 02 07933371, 3375275, 7
rec-9737-org,   katie, wessel, 179, conlon crescent, , thornbury, 2230, , 19750314, 29, 07 46185379, 1487460, 0
rec-9033-org,   izaac, morrison, 14, gall place, , landsborough, 7250, vic, 19780516, 30, 04 38548341, 6233278, 6
rec-5649-dup-2, daniel, lukosius, 74, grayson cqtreet, buderim meadows, woofcroft, 3041, nsw, 19770423, 27, 04 07427134, 4353164, 5
rec-4840-dup-1, james, seen, 67, marlock street, , corio, 2800, , 19230303, 27, 04 42983169, 2091326, 3
rec-9374-org,   sophie, hawes, 1, la perouse street, heidsvale, parramatta park, 5159, nsw, 19910403, 25, 02 15151059, 9558721, 2
rec-5476-org,   kane, maynard, 110, muirhead place, old alloway farm, kangaroo flat, 2043, vic, 19950111, 31, 08 04114970, 3168725, 6
rec-551-org,   riley, clarke, 462, kelleway avenue, , whalan, 2343, vic, 19800526, 35, 08 05746059, 3730004, 5
rec-1541-org,   aimee, worsley, 11, badimara street, , eastwood, 3150, nsw, 19640718, 23, 02 15887527, 6241587, 2
rec-9951-org,   , blackwell, 11, totterdell street, , st kilda east, 2455, qld, 19230715, 30, 03 78656238, 6770916, 4
rec-7725-org,   noah, pascoe, 26, oliver street, woodbury, sale, 3221, vic, 19560110, 32, 03 32575206, 2718818, 3
rec-2721-dup-0, jack, rees, 92, gordon close, , oakden, 4754, wa, 19199706, , 07 98826616, 1527520, 4
rec-5814-org,   , green, 77, gouger street, , tweed heads, 2478, qld, 19080618, 31, 02 69583476, 5664038, 9
rec-4809-org,   lucy, hazell, 309, charlton crescent, , moree, 2340, nsw, 19131011, , 07 54935202, 6819398, 1
rec-2873-org,   alexandra, white, 7, whitton place, brentwood vlge, ulverstone, 3031, vic, 19840615, , 04 45826284, 8739598, 8
rec-4049-org,   sarah, george, 12, berwick place, broadbridge manor, hillston, 3043, nsw, 19501016, 31, 08 13961897, 3961014, 2
rec-1301-org,   brianna, denberger, 10, pocket avenue, , annandale, 6230, sa, 19651112, , 02 77145685, 1316849, 6
rec-5567-org,   callum, trenerry, 47, corringle close, , , 3926, nsw, 19500305, 11, 08 02401083, 3057913, 7
rec-5008-org,   logan, matthews, 9, canberra avenue, , boorowa, 2650, nsw, 19990522, 24, 04 47524545, 7119983, 0
rec-6928-org,   leah, rundle, 2, narryer close, villa 56, buddina, 2010, vic, , 26, , 5429155, 9
rec-3205-org,   alex, millar, 6, mulley street, , korumburra south, 2763, sa, 19750101, 6, 03 09630827, 1868070, 9
rec-2648-org,   joshua, lowe, 18, thorn place, , belmont, 2141, nsw, 19731215, 37, 07 80045140, 8314644, 3
rec-3054-org,   emiily, stephenson, 10, buller crescent, , kilsyth, 7015, vic, 19191224, 29, 02 43315177, 6008421, 9
rec-9741-org,   sidonie, miotto, 3, cousin place, , keysborough, 4051, nsw, 19241224, , 02 03995536, 4681608, 8
rec-3849-org,   caleb, vurneski, 33, colborne place, , seaton, 3113, nsw, 19720724, 23, 08 81158878, 7590891, 4
rec-6798-org,   chloe, tiller, 37, sturt avenue, , ivanhoe, 2219, wa, 19050419, 24, 03 86604567, 3307328, 0
rec-4734-dup-1, jettie, whiteo, 43, fowles street, manimba, edgecliff, 6051, , 19810501, 33, 02 04843626, 9796182, 9
rec-4286-org,   ella, paterson, 25, verran place, , oakleigh, 2234, nsw, 19640823, 32, 04 67146371, 8427482, 6
rec-7036-org,   liam, gazzola, 1, goldfinch circuit, kalyra heights, delamere, 2088, vic, 19560825, 35, 07 64049450, 4297796, 5
rec-5355-org,   imogen, berry, 2, bradfield street, , lilydale, 3000, vic, 19130307, 31, 03 71060376, 8166591, 3
rec-6226-dup-2, joshua, whillas, 7, swinden street, ulva, elliott heads, 2750, qlw, 19142027, 33, 04 85763995, 6185054, 2
rec-9332-org,   brooklyn, ranson, 135, spain place, , hamilton, 3021, nsw, 19811220, 32, 04 09782519, 5705768, 7
rec-5708-org,   mia, feeney, , wiburd street, , ettalong, , nsw, 19370924, 27, 02 55727537, 7471899, 8
rec-3574-org,   olivia, george, 35, findlay street, , brighton, 6168, sa, 19950418, 28, 07 41005208, 5978520, 5
rec-4233-org,   jayden, polowy, 14, boulton close, flowerpot, daisy hill, 2913, vic, 19090908, 26, , 7240893, 5
rec-7416-org,   lara, benger, 111, bowman street, , bangor, 4213, qld, 19711109, 24, 07 46396886, 1552002, 0
rec-8561-org,   sarah, , 34, bell place, , loveday, 2161, qld, 19690120, 25, 08 47411987, 3654356, 5
rec-6833-dup-0, liam, braumck, 6, goodchild street, , miandetta, 3677, nsw, 19174020, 31, 02 85912303, 2684195, 4
rec-8360-org,   kiara, morcom, 5, mcbryde crescent, banavie, applecross, 2065, sa, 19410124, 28, 07 41505748, 4088295, 3
rec-7820-org,   noah, belperio, 107, buckmaster crescent, , ballarat, 5009, nsw, 19130912, 26, 02 52380992, 4883895, 2
rec-2104-org,   kadin, nguyen, 3, cobar place, colbes, ballarat, 4350, , 19211111, 42, 08 63330836, 5717979, 4
rec-3244-org,   annalise, talladira, 109, pickworth street, fairlight, concord west, 2287, , , 11, 02 07660608, 3173383, 3
rec-7433-org,   oscar, petersen, 61, hewlett circuit, lowerwood, mitcham, 4879, nsw, 19740327, 35, 02 94947093, 2582642, 2
rec-4873-org,   seamus, paine, 5, bugden avenue, , mount gravatt, 2710, , 19550420, 21, 03 21477796, 1266365, 4
rec-1189-org,   hamish, binns, 108, mugglestone place, , mayfield, 4868, vic, 19781224, 29, 07 07552756, 8631103, 7
rec-9717-org,   ruben, hyland, 10, leahy close, kooringle park, the gurdies, 3342, , 19001223, 25, 03 17956407, 7842230, 8
rec-6925-org,   claudia, mcfadden, 28, blamey crescent, captains creek, windsor, 3218, sa, 19990108, 24, 04 98036603, 8921470, 5
rec-22-org,   cheree, braithwaite, 30, leggatt street, , lennox head, 2530, nsw, 19790119, 32, 04 04646543, 2207163, 4
rec-7121-org,   emiily, mao, 84, o'sullivan street, , bomaderry, 2010, nsw, 19440828, 13, 08 51032079, 4765533, 0
rec-8250-org,   gemma, kelley, 135, bindel street, , tingalpa, 3591, qld, 19230422, , 07 53720299, 3453607, 8
rec-9170-org,   oliver, miles, 53, chave street, brentwood vlge, elimbah, 2280, nsw, 19320325, , , 9176409, 0
